review_id,product_id,product_name,rating,content,timestamp,is_verified,Polarity,Subjectivity,Sentiment,year_month,ym_str
R0002216,B0BYC52LYP,UE BOOM 3,4.0,"Incredible value. Sound quality is superb, setup was effortless, and it handles outdoor conditions well. Highly satisfied.",2022-09-24,0,0.7,0.825,Positive,2022-09,2022Q3
R0002217,B0BYC52LYP,UE BOOM 3,5.0,"Very pleased with this product. Sound is rich and full, battery performance is excellent, and it looks premium. Love it!",2023-08-16,1,0.5666666666666667,0.7166666666666667,Positive,2023-08,2023Q3
R0002218,B0BYC52LYP,UE BOOM 3,4.0,"Incredible value. Sound quality is superb, setup was effortless, and it handles outdoor conditions well. Highly satisfied.",2022-02-22,1,0.7,0.825,Positive,2022-02,2022Q1
R0002219,B0BYC52LYP,UE BOOM 3,5.0,"Incredible value. Sound quality is superb, setup was effortless, and it handles outdoor conditions well. Highly satisfied.",2022-01-28,1,0.7,0.825,Positive,2022-01,2022Q1
R0002220,B0BYC52LYP,UE BOOM 3,2.0,Huge disappointment. The advertised 12-hour battery barely lasts four hours. Sound distorts at medium volume. Very poor quality.,2022-03-26,1,-0.054000000000000006,0.516,Neutral,2022-03,2022Q1
R0002221,B0BYC52LYP,UE BOOM 3,5.0,"This speaker exceeded my expectations. Beautiful design, outstanding sound clarity, and the battery lasts all day. Worth every penny.",2022-03-20,1,0.5125,0.59375,Positive,2022-03,2022Q1
R0002222,B0BYC52LYP,UE BOOM 3,4.0,"Really happy with this purchase. Portable, lightweight, and the sound quality blows me away every time. Great value for money.",2022-05-16,1,0.6666666666666666,0.7166666666666667,Positive,2022-05,2022Q2
R0002223,B0BYC52LYP,UE BOOM 3,2.0,Broke after a month of normal use. Customer service was unhelpful. Extremely disappointed and would not recommend to anyone.,2024-05-28,1,-0.3,0.7,Negative,2024-05,2024Q2
R0002224,B0BYC52LYP,UE BOOM 3,3.0,The speaker works as described. Sound is adequate for the price. Nothing impressive but gets the job done.,2024-01-30,0,0.5777777777777778,0.5777777777777778,Positive,2024-01,2024Q1
R0002225,B0BYC52LYP,UE BOOM 3,1.0,Returned immediately. The battery drains in two hours and the charging cable broke on first use. Absolutely awful quality.,2023-08-29,1,-0.375,0.6666666666666666,Negative,2023-08,2023Q3
R0002226,B0BYC52LYP,UE BOOM 3,4.0,"Very pleased with this product. Sound is rich and full, battery performance is excellent, and it looks premium. Love it!",2023-01-14,1,0.5666666666666667,0.7166666666666667,Positive,2023-01,2023Q1
R0002227,B0BYC52LYP,UE BOOM 3,4.0,"Really happy with this purchase. Portable, lightweight, and the sound quality blows me away every time. Great value for money.",2024-03-12,1,0.6666666666666666,0.7166666666666667,Positive,2024-03,2024Q1
R0002228,B0BYC52LYP,UE BOOM 3,5.0,"Very pleased with this product. Sound is rich and full, battery performance is excellent, and it looks premium. Love it!",2022-07-05,0,0.5666666666666667,0.7166666666666667,Positive,2022-07,2022Q3
R0002229,B0BYC52LYP,UE BOOM 3,4.0,Superb audio quality and very easy to set up. The design is sleek and modern. I use it every single day without any issues.,2022-03-28,1,0.4229761904761905,0.6285714285714286,Positive,2022-03,2022Q1
R0002230,B0BYC52LYP,UE BOOM 3,4.0,"Incredible value. Sound quality is superb, setup was effortless, and it handles outdoor conditions well. Highly satisfied.",2024-04-21,1,0.7,0.825,Positive,2024-04,2024Q2
R0002231,B0BYC52LYP,UE BOOM 3,5.0,"Very pleased with this product. Sound is rich and full, battery performance is excellent, and it looks premium. Love it!",2024-02-10,1,0.5666666666666667,0.7166666666666667,Positive,2024-02,2024Q1
R0002232,B0BYC52LYP,UE BOOM 3,1.0,"Really bad experience. Speaker makes a crackling noise, battery barely lasts two hours, and the buttons stopped responding quickly.",2022-09-01,1,-0.1055555555555555,0.4222222222222222,Neutral,2022-09,2022Q3
R0002233,B0BYC52LYP,UE BOOM 3,5.0,"Best speaker I have ever owned. Crystal clear sound, excellent bass, and the waterproof feature is a huge plus for outdoor use.",2022-08-04,1,0.4583333333333333,0.5805555555555556,Positive,2022-08,2022Q3
R0002234,B0BYC52LYP,UE BOOM 3,5.0,Absolutely love this speaker! The sound quality is incredible and the bass is perfect. Easy to connect and the battery lasts forever.,2023-10-20,1,0.5347222222222222,0.7055555555555556,Positive,2023-10,2023Q4
R0002235,B0BYC52LYP,UE BOOM 3,5.0,"Amazing product, really impressed with the audio performance. Great build quality and it looks fantastic. Highly recommend!",2022-02-23,1,0.6000000000000001,0.818,Positive,2022-02,2022Q1
R0002236,B0BYC52LYP,UE BOOM 3,5.0,"Very pleased with this product. Sound is rich and full, battery performance is excellent, and it looks premium. Love it!",2023-02-13,1,0.5666666666666667,0.7166666666666667,Positive,2023-02,2023Q1
R0002237,B0BYC52LYP,UE BOOM 3,5.0,"Really happy with this purchase. Portable, lightweight, and the sound quality blows me away every time. Great value for money.",2023-05-03,1,0.6666666666666666,0.7166666666666667,Positive,2023-05,2023Q2
R0002238,B0BYC52LYP,UE BOOM 3,3.0,Average product. The audio is fine for casual listening. Build quality seems reasonable. Does the job.,2023-12-01,1,-0.008333333333333318,0.5916666666666667,Neutral,2023-12,2023Q4
R0002239,B0BYC52LYP,UE BOOM 3,2.0,Huge disappointment. The advertised 12-hour battery barely lasts four hours. Sound distorts at medium volume. Very poor quality.,2022-09-26,1,-0.054000000000000006,0.516,Neutral,2022-09,2022Q3
R0002240,B0BYC52LYP,UE BOOM 3,3.0,The speaker performs as expected for this price range. Nothing special but no major complaints either.,2024-06-10,1,0.07529761904761904,0.4904761904761905,Neutral,2024-06,2024Q2
R0002241,B0BYC52LYP,UE BOOM 3,5.0,Absolutely love this speaker! The sound quality is incredible and the bass is perfect. Easy to connect and the battery lasts forever.,2022-10-23,1,0.5347222222222222,0.7055555555555556,Positive,2022-10,2022Q4
R0002242,B0BYC52LYP,UE BOOM 3,1.0,"Really bad experience. Speaker makes a crackling noise, battery barely lasts two hours, and the buttons stopped responding quickly.",2023-11-26,1,-0.1055555555555555,0.4222222222222222,Neutral,2023-11,2023Q4
R0002243,B0BYC52LYP,UE BOOM 3,5.0,"This speaker exceeded my expectations. Beautiful design, outstanding sound clarity, and the battery lasts all day. Worth every penny.",2023-12-01,0,0.5125,0.59375,Positive,2023-12,2023Q4
R0002244,B0BYC52LYP,UE BOOM 3,5.0,"Amazing product, really impressed with the audio performance. Great build quality and it looks fantastic. Highly recommend!",2023-06-29,1,0.6000000000000001,0.818,Positive,2023-06,2023Q2
R0002245,B0BYC52LYP,UE BOOM 3,5.0,"Fantastic speaker! Excellent sound, strong bass, clear highs, and it connects instantly. The waterproofing is a great bonus.",2023-09-18,1,0.38541666666666663,0.6666666666666666,Positive,2023-09,2023Q3
R0002246,B0BYC52LYP,UE BOOM 3,4.0,Superb audio quality and very easy to set up. The design is sleek and modern. I use it every single day without any issues.,2022-10-04,1,0.4229761904761905,0.6285714285714286,Positive,2022-10,2022Q4
R0002247,B0BYC52LYP,UE BOOM 3,2.0,Terrible product. The Bluetooth drops constantly and the sound is tinny with no bass. I regret this purchase completely.,2022-09-19,1,-0.08499999999999999,0.5266666666666666,Neutral,2022-09,2022Q3
R0002248,B0BYC52LYP,UE BOOM 3,5.0,"Very pleased with this product. Sound is rich and full, battery performance is excellent, and it looks premium. Love it!",2024-03-02,1,0.5666666666666667,0.7166666666666667,Positive,2024-03,2024Q1
R0002249,B0BYC52LYP,UE BOOM 3,5.0,"Incredible value. Sound quality is superb, setup was effortless, and it handles outdoor conditions well. Highly satisfied.",2024-02-28,1,0.7,0.825,Positive,2024-02,2024Q1
R0002250,B0BYC52LYP,UE BOOM 3,2.0,"Worst speaker I have bought. Connectivity issues from day one, mediocre sound, and the build feels very cheap and fragile.",2023-11-25,1,-0.11600000000000002,0.7619999999999999,Neutral,2023-11,2023Q4
R0002251,B0BYC52LYP,UE BOOM 3,2.0,"Worst speaker I have bought. Connectivity issues from day one, mediocre sound, and the build feels very cheap and fragile.",2023-07-15,0,-0.11600000000000002,0.7619999999999999,Neutral,2023-07,2023Q3
R0002252,B0BYC52LYP,UE BOOM 3,5.0,Absolutely love this speaker! The sound quality is incredible and the bass is perfect. Easy to connect and the battery lasts forever.,2024-05-01,0,0.5347222222222222,0.7055555555555556,Positive,2024-05,2024Q2
R0002253,B0BYC52LYP,UE BOOM 3,5.0,Absolutely love this speaker! The sound quality is incredible and the bass is perfect. Easy to connect and the battery lasts forever.,2023-02-26,0,0.5347222222222222,0.7055555555555556,Positive,2023-02,2023Q1
R0002254,B0BYC52LYP,UE BOOM 3,5.0,"This speaker exceeded my expectations. Beautiful design, outstanding sound clarity, and the battery lasts all day. Worth every penny.",2022-04-17,1,0.5125,0.59375,Positive,2022-04,2022Q2
R0002255,B0BYC52LYP,UE BOOM 3,5.0,Superb audio quality and very easy to set up. The design is sleek and modern. I use it every single day without any issues.,2022-08-13,1,0.4229761904761905,0.6285714285714286,Positive,2022-08,2022Q3
R0002256,B0BYC52LYP,UE BOOM 3,4.0,"Really happy with this purchase. Portable, lightweight, and the sound quality blows me away every time. Great value for money.",2022-07-17,0,0.6666666666666666,0.7166666666666667,Positive,2022-07,2022Q3
R0002257,B0BYC52LYP,UE BOOM 3,4.0,Absolutely love this speaker! The sound quality is incredible and the bass is perfect. Easy to connect and the battery lasts forever.,2023-09-27,0,0.5347222222222222,0.7055555555555556,Positive,2023-09,2023Q3
R0002258,B0BYC52LYP,UE BOOM 3,4.0,Absolutely love this speaker! The sound quality is incredible and the bass is perfect. Easy to connect and the battery lasts forever.,2023-09-01,1,0.5347222222222222,0.7055555555555556,Positive,2023-09,2023Q3
R0002259,B0BYC52LYP,UE BOOM 3,4.0,"Incredible value. Sound quality is superb, setup was effortless, and it handles outdoor conditions well. Highly satisfied.",2023-10-16,0,0.7,0.825,Positive,2023-10,2023Q4
R0002260,B0BYC52LYP,UE BOOM 3,4.0,"Amazing product, really impressed with the audio performance. Great build quality and it looks fantastic. Highly recommend!",2022-03-30,1,0.6000000000000001,0.818,Positive,2022-03,2022Q1
R0002261,B0BYC52LYP,UE BOOM 3,5.0,"Fantastic speaker! Excellent sound, strong bass, clear highs, and it connects instantly. The waterproofing is a great bonus.",2023-11-04,1,0.38541666666666663,0.6666666666666666,Positive,2023-11,2023Q4
R0002262,B0BYC52LYP,UE BOOM 3,5.0,"Amazing product, really impressed with the audio performance. Great build quality and it looks fantastic. Highly recommend!",2023-12-14,1,0.6000000000000001,0.818,Positive,2023-12,2023Q4
R0002263,B0BYC52LYP,UE BOOM 3,5.0,"Really happy with this purchase. Portable, lightweight, and the sound quality blows me away every time. Great value for money.",2022-10-29,1,0.6666666666666666,0.7166666666666667,Positive,2022-10,2022Q4
R0002264,B0BYC52LYP,UE BOOM 3,4.0,"Amazing product, really impressed with the audio performance. Great build quality and it looks fantastic. Highly recommend!",2023-10-17,1,0.6000000000000001,0.818,Positive,2023-10,2023Q4
R0002265,B0BYC52LYP,UE BOOM 3,5.0,"Really happy with this purchase. Portable, lightweight, and the sound quality blows me away every time. Great value for money.",2024-02-27,1,0.6666666666666666,0.7166666666666667,Positive,2024-02,2024Q1
R0002266,B0BYC52LYP,UE BOOM 3,5.0,Superb audio quality and very easy to set up. The design is sleek and modern. I use it every single day without any issues.,2022-09-21,1,0.4229761904761905,0.6285714285714286,Positive,2022-09,2022Q3
R0002267,B0BYC52LYP,UE BOOM 3,5.0,"Amazing product, really impressed with the audio performance. Great build quality and it looks fantastic. Highly recommend!",2022-10-11,0,0.6000000000000001,0.818,Positive,2022-10,2022Q4
R0002268,B0BYC52LYP,UE BOOM 3,5.0,"Fantastic speaker! Excellent sound, strong bass, clear highs, and it connects instantly. The waterproofing is a great bonus.",2023-02-02,1,0.38541666666666663,0.6666666666666666,Positive,2023-02,2023Q1
R0002269,B0BYC52LYP,UE BOOM 3,3.0,The speaker works as described. Sound is adequate for the price. Nothing impressive but gets the job done.,2022-09-22,1,0.5777777777777778,0.5777777777777778,Positive,2022-09,2022Q3
R0002270,B0BYC52LYP,UE BOOM 3,4.0,"Best speaker I have ever owned. Crystal clear sound, excellent bass, and the waterproof feature is a huge plus for outdoor use.",2023-03-28,0,0.4583333333333333,0.5805555555555556,Positive,2023-03,2023Q1
R0002271,B0BYC52LYP,UE BOOM 3,2.0,Huge disappointment. The advertised 12-hour battery barely lasts four hours. Sound distorts at medium volume. Very poor quality.,2022-07-25,1,-0.054000000000000006,0.516,Neutral,2022-07,2022Q3
R0002272,B0BYC52LYP,UE BOOM 3,4.0,"Best speaker I have ever owned. Crystal clear sound, excellent bass, and the waterproof feature is a huge plus for outdoor use.",2023-10-23,1,0.4583333333333333,0.5805555555555556,Positive,2023-10,2023Q4
R0002273,B0BYC52LYP,UE BOOM 3,4.0,"Amazing product, really impressed with the audio performance. Great build quality and it looks fantastic. Highly recommend!",2022-05-28,1,0.6000000000000001,0.818,Positive,2022-05,2022Q2
R0002274,B0BYC52LYP,UE BOOM 3,5.0,"Outstanding product for the price. The Bluetooth connectivity is seamless, battery life is impressive, and the sound is warm and rich.",2023-09-21,0,0.49583333333333335,0.6208333333333333,Positive,2023-09,2023Q3
R0002275,B0BYC52LYP,UE BOOM 3,5.0,"Very pleased with this product. Sound is rich and full, battery performance is excellent, and it looks premium. Love it!",2024-01-03,1,0.5666666666666667,0.7166666666666667,Positive,2024-01,2024Q1
R0002276,B0BYC52LYP,UE BOOM 3,5.0,"Amazing product, really impressed with the audio performance. Great build quality and it looks fantastic. Highly recommend!",2022-02-05,0,0.6000000000000001,0.818,Positive,2022-02,2022Q1
R0002277,B0BYC52LYP,UE BOOM 3,5.0,"Amazing product, really impressed with the audio performance. Great build quality and it looks fantastic. Highly recommend!",2023-08-09,1,0.6000000000000001,0.818,Positive,2023-08,2023Q3
R0002278,B0BYC52LYP,UE BOOM 3,4.0,"Very pleased with this product. Sound is rich and full, battery performance is excellent, and it looks premium. Love it!",2022-01-20,1,0.5666666666666667,0.7166666666666667,Positive,2022-01,2022Q1
R0002279,B0BYC52LYP,UE BOOM 3,5.0,"Best speaker I have ever owned. Crystal clear sound, excellent bass, and the waterproof feature is a huge plus for outdoor use.",2023-10-31,0,0.4583333333333333,0.5805555555555556,Positive,2023-10,2023Q4
R0002280,B0BYC52LYP,UE BOOM 3,2.0,Very disappointed. The speaker stopped working after just three weeks. Poor build quality and not worth the money at all.,2023-11-12,1,-0.5083333333333333,0.5583333333333335,Negative,2023-11,2023Q4
R0002281,B0BYC52LYP,UE BOOM 3,3.0,It is an okay speaker. Does what it says on the box. Battery life is standard. Not particularly exciting.,2022-06-05,1,0.11666666666666665,0.43333333333333335,Neutral,2022-06,2022Q2
R0002282,B0BYC52LYP,UE BOOM 3,4.0,"Fantastic speaker! Excellent sound, strong bass, clear highs, and it connects instantly. The waterproofing is a great bonus.",2023-08-12,0,0.38541666666666663,0.6666666666666666,Positive,2023-08,2023Q3
R0002283,B0BYC52LYP,UE BOOM 3,4.0,"This speaker exceeded my expectations. Beautiful design, outstanding sound clarity, and the battery lasts all day. Worth every penny.",2023-12-26,1,0.5125,0.59375,Positive,2023-12,2023Q4
R0002284,B0BYC52LYP,UE BOOM 3,1.0,Huge disappointment. The advertised 12-hour battery barely lasts four hours. Sound distorts at medium volume. Very poor quality.,2023-03-23,1,-0.054000000000000006,0.516,Neutral,2023-03,2023Q1
R0002285,B0BYC52LYP,UE BOOM 3,3.0,The speaker works as described. Sound is adequate for the price. Nothing impressive but gets the job done.,2023-07-08,1,0.5777777777777778,0.5777777777777778,Positive,2023-07,2023Q3
R0002286,B0BYC52LYP,UE BOOM 3,3.0,The speaker works as described. Sound is adequate for the price. Nothing impressive but gets the job done.,2023-01-29,1,0.5777777777777778,0.5777777777777778,Positive,2023-01,2023Q1
R0002287,B0BYC52LYP,UE BOOM 3,5.0,"Amazing product, really impressed with the audio performance. Great build quality and it looks fantastic. Highly recommend!",2023-08-04,1,0.6000000000000001,0.818,Positive,2023-08,2023Q3
R0002288,B0BYC52LYP,UE BOOM 3,4.0,Superb audio quality and very easy to set up. The design is sleek and modern. I use it every single day without any issues.,2023-11-30,1,0.4229761904761905,0.6285714285714286,Positive,2023-11,2023Q4
R0002289,B0BYC52LYP,UE BOOM 3,4.0,"Fantastic speaker! Excellent sound, strong bass, clear highs, and it connects instantly. The waterproofing is a great bonus.",2022-02-26,0,0.38541666666666663,0.6666666666666666,Positive,2022-02,2022Q1
R0002290,B0BYC52LYP,UE BOOM 3,3.0,It is an okay speaker. Does what it says on the box. Battery life is standard. Not particularly exciting.,2023-07-02,1,0.11666666666666665,0.43333333333333335,Neutral,2023-07,2023Q3
R0002291,B0BYC52LYP,UE BOOM 3,5.0,"Amazing product, really impressed with the audio performance. Great build quality and it looks fantastic. Highly recommend!",2024-05-11,1,0.6000000000000001,0.818,Positive,2024-05,2024Q2
R0002292,B0BYC52LYP,UE BOOM 3,4.0,"Really happy with this purchase. Portable, lightweight, and the sound quality blows me away every time. Great value for money.",2023-10-26,1,0.6666666666666666,0.7166666666666667,Positive,2023-10,2023Q4
R0002293,B0BYC52LYP,UE BOOM 3,3.0,"Decent product overall. Sound quality is average, not great but not bad. Bluetooth range is acceptable.",2023-07-22,0,0.06111111111111109,0.48055555555555557,Neutral,2023-07,2023Q3
R0002294,B0BYC52LYP,UE BOOM 3,4.0,"Fantastic speaker! Excellent sound, strong bass, clear highs, and it connects instantly. The waterproofing is a great bonus.",2023-11-08,1,0.38541666666666663,0.6666666666666666,Positive,2023-11,2023Q4
R0002295,B0BYC52LYP,UE BOOM 3,1.0,Broke after a month of normal use. Customer service was unhelpful. Extremely disappointed and would not recommend to anyone.,2023-12-14,1,-0.3,0.7,Negative,2023-12,2023Q4
R0002296,B0BYC52LYP,UE BOOM 3,1.0,Terrible product. The Bluetooth drops constantly and the sound is tinny with no bass. I regret this purchase completely.,2023-10-08,1,-0.08499999999999999,0.5266666666666666,Neutral,2023-10,2023Q4
R0002297,B0BYC52LYP,UE BOOM 3,3.0,Average product. The audio is fine for casual listening. Build quality seems reasonable. Does the job.,2022-03-28,1,-0.008333333333333318,0.5916666666666667,Neutral,2022-03,2022Q1
R0002298,B0BYC52LYP,UE BOOM 3,1.0,"Do not buy this. Sound quality is horrible, far below what was advertised. Feels cheap and flimsy. Waste of money.",2022-05-24,0,-0.06,0.6199999999999999,Neutral,2022-05,2022Q2
R0002299,B0BYC52LYP,UE BOOM 3,2.0,"Do not buy this. Sound quality is horrible, far below what was advertised. Feels cheap and flimsy. Waste of money.",2022-01-26,1,-0.06,0.6199999999999999,Neutral,2022-01,2022Q1
R0002300,B0BYC52LYP,UE BOOM 3,4.0,"Very pleased with this product. Sound is rich and full, battery performance is excellent, and it looks premium. Love it!",2023-02-03,0,0.5666666666666667,0.7166666666666667,Positive,2023-02,2023Q1
R0002301,B0BYC52LYP,UE BOOM 3,5.0,"This speaker exceeded my expectations. Beautiful design, outstanding sound clarity, and the battery lasts all day. Worth every penny.",2023-10-21,1,0.5125,0.59375,Positive,2023-10,2023Q4
R0002302,B0BYC52LYP,UE BOOM 3,4.0,"Very pleased with this product. Sound is rich and full, battery performance is excellent, and it looks premium. Love it!",2023-07-01,1,0.5666666666666667,0.7166666666666667,Positive,2023-07,2023Q3
R0002303,B0BYC52LYP,UE BOOM 3,4.0,Absolutely love this speaker! The sound quality is incredible and the bass is perfect. Easy to connect and the battery lasts forever.,2022-02-07,1,0.5347222222222222,0.7055555555555556,Positive,2022-02,2022Q1
R0002304,B0BYC52LYP,UE BOOM 3,4.0,Absolutely love this speaker! The sound quality is incredible and the bass is perfect. Easy to connect and the battery lasts forever.,2022-12-12,0,0.5347222222222222,0.7055555555555556,Positive,2022-12,2022Q4
R0002305,B0BYC52LYP,UE BOOM 3,5.0,"Fantastic speaker! Excellent sound, strong bass, clear highs, and it connects instantly. The waterproofing is a great bonus.",2022-05-02,1,0.38541666666666663,0.6666666666666666,Positive,2022-05,2022Q2
R0002306,B0BYC52LYP,UE BOOM 3,4.0,"This speaker exceeded my expectations. Beautiful design, outstanding sound clarity, and the battery lasts all day. Worth every penny.",2023-04-15,1,0.5125,0.59375,Positive,2023-04,2023Q2
R0002307,B0BYC52LYP,UE BOOM 3,2.0,"Do not buy this. Sound quality is horrible, far below what was advertised. Feels cheap and flimsy. Waste of money.",2022-03-15,0,-0.06,0.6199999999999999,Neutral,2022-03,2022Q1
R0002308,B0BYC52LYP,UE BOOM 3,5.0,"Best speaker I have ever owned. Crystal clear sound, excellent bass, and the waterproof feature is a huge plus for outdoor use.",2023-05-16,0,0.4583333333333333,0.5805555555555556,Positive,2023-05,2023Q2
R0002309,B0BYC52LYP,UE BOOM 3,2.0,Huge disappointment. The advertised 12-hour battery barely lasts four hours. Sound distorts at medium volume. Very poor quality.,2023-09-26,0,-0.054000000000000006,0.516,Neutral,2023-09,2023Q3
R0002310,B0BYC52LYP,UE BOOM 3,4.0,"Outstanding product for the price. The Bluetooth connectivity is seamless, battery life is impressive, and the sound is warm and rich.",2023-12-20,1,0.49583333333333335,0.6208333333333333,Positive,2023-12,2023Q4
R0002311,B0BYC52LYP,UE BOOM 3,4.0,Absolutely love this speaker! The sound quality is incredible and the bass is perfect. Easy to connect and the battery lasts forever.,2022-06-26,0,0.5347222222222222,0.7055555555555556,Positive,2022-06,2022Q2
R0002312,B0BYC52LYP,UE BOOM 3,5.0,"Really happy with this purchase. Portable, lightweight, and the sound quality blows me away every time. Great value for money.",2024-04-20,0,0.6666666666666666,0.7166666666666667,Positive,2024-04,2024Q2
R0002313,B0BYC52LYP,UE BOOM 3,4.0,"Very pleased with this product. Sound is rich and full, battery performance is excellent, and it looks premium. Love it!",2023-09-18,1,0.5666666666666667,0.7166666666666667,Positive,2023-09,2023Q3
R0002314,B0BYC52LYP,UE BOOM 3,5.0,"Incredible value. Sound quality is superb, setup was effortless, and it handles outdoor conditions well. Highly satisfied.",2022-03-07,0,0.7,0.825,Positive,2022-03,2022Q1
R0002315,B0BYC52LYP,UE BOOM 3,5.0,"Amazing product, really impressed with the audio performance. Great build quality and it looks fantastic. Highly recommend!",2023-05-25,1,0.6000000000000001,0.818,Positive,2023-05,2023Q2
R0002316,B0BYC52LYP,UE BOOM 3,2.0,Terrible product. The Bluetooth drops constantly and the sound is tinny with no bass. I regret this purchase completely.,2024-04-03,1,-0.08499999999999999,0.5266666666666666,Neutral,2024-04,2024Q2
R0002317,B0BYC52LYP,UE BOOM 3,3.0,Average product. The audio is fine for casual listening. Build quality seems reasonable. Does the job.,2022-12-12,1,-0.008333333333333318,0.5916666666666667,Neutral,2022-12,2022Q4
R0002318,B0BYC52LYP,UE BOOM 3,4.0,Superb audio quality and very easy to set up. The design is sleek and modern. I use it every single day without any issues.,2022-05-04,1,0.4229761904761905,0.6285714285714286,Positive,2022-05,2022Q2
R0002319,B0BYC52LYP,UE BOOM 3,4.0,Superb audio quality and very easy to set up. The design is sleek and modern. I use it every single day without any issues.,2024-05-06,1,0.4229761904761905,0.6285714285714286,Positive,2024-05,2024Q2
R0002320,B0BYC52LYP,UE BOOM 3,4.0,Absolutely love this speaker! The sound quality is incredible and the bass is perfect. Easy to connect and the battery lasts forever.,2023-08-31,1,0.5347222222222222,0.7055555555555556,Positive,2023-08,2023Q3
R0002321,B0BYC52LYP,UE BOOM 3,5.0,Superb audio quality and very easy to set up. The design is sleek and modern. I use it every single day without any issues.,2022-03-06,0,0.4229761904761905,0.6285714285714286,Positive,2022-03,2022Q1
R0002322,B0BYC52LYP,UE BOOM 3,5.0,"Really happy with this purchase. Portable, lightweight, and the sound quality blows me away every time. Great value for money.",2022-05-25,1,0.6666666666666666,0.7166666666666667,Positive,2022-05,2022Q2
R0002323,B0BYC52LYP,UE BOOM 3,5.0,"Best speaker I have ever owned. Crystal clear sound, excellent bass, and the waterproof feature is a huge plus for outdoor use.",2023-12-15,1,0.4583333333333333,0.5805555555555556,Positive,2023-12,2023Q4
R0002324,B0BYC52LYP,UE BOOM 3,4.0,"This speaker exceeded my expectations. Beautiful design, outstanding sound clarity, and the battery lasts all day. Worth every penny.",2022-06-18,1,0.5125,0.59375,Positive,2022-06,2022Q2
R0002325,B0BYC52LYP,UE BOOM 3,5.0,"Outstanding product for the price. The Bluetooth connectivity is seamless, battery life is impressive, and the sound is warm and rich.",2023-08-19,0,0.49583333333333335,0.6208333333333333,Positive,2023-08,2023Q3
R0002326,B0BYC52LYP,UE BOOM 3,5.0,"Best speaker I have ever owned. Crystal clear sound, excellent bass, and the waterproof feature is a huge plus for outdoor use.",2022-04-13,1,0.4583333333333333,0.5805555555555556,Positive,2022-04,2022Q2
R0002327,B0BYC52LYP,UE BOOM 3,5.0,"Best speaker I have ever owned. Crystal clear sound, excellent bass, and the waterproof feature is a huge plus for outdoor use.",2022-01-17,1,0.4583333333333333,0.5805555555555556,Positive,2022-01,2022Q1
R0002328,B0BYC52LYP,UE BOOM 3,1.0,Terrible product. The Bluetooth drops constantly and the sound is tinny with no bass. I regret this purchase completely.,2022-01-07,0,-0.08499999999999999,0.5266666666666666,Neutral,2022-01,2022Q1
R0002329,B0BYC52LYP,UE BOOM 3,5.0,"Best speaker I have ever owned. Crystal clear sound, excellent bass, and the waterproof feature is a huge plus for outdoor use.",2022-04-02,1,0.4583333333333333,0.5805555555555556,Positive,2022-04,2022Q2
R0002330,B0BYC52LYP,UE BOOM 3,1.0,"Really bad experience. Speaker makes a crackling noise, battery barely lasts two hours, and the buttons stopped responding quickly.",2023-12-12,1,-0.1055555555555555,0.4222222222222222,Neutral,2023-12,2023Q4
R0002331,B0BYC52LYP,UE BOOM 3,3.0,"Decent product overall. Sound quality is average, not great but not bad. Bluetooth range is acceptable.",2022-07-31,1,0.06111111111111109,0.48055555555555557,Neutral,2022-07,2022Q3
R0002332,B0BYC52LYP,UE BOOM 3,1.0,Broke after a month of normal use. Customer service was unhelpful. Extremely disappointed and would not recommend to anyone.,2023-06-20,1,-0.3,0.7,Negative,2023-06,2023Q2
R0002333,B0BYC52LYP,UE BOOM 3,5.0,"Fantastic speaker! Excellent sound, strong bass, clear highs, and it connects instantly. The waterproofing is a great bonus.",2022-09-02,1,0.38541666666666663,0.6666666666666666,Positive,2022-09,2022Q3
R0002334,B0BYC52LYP,UE BOOM 3,5.0,"Incredible value. Sound quality is superb, setup was effortless, and it handles outdoor conditions well. Highly satisfied.",2023-12-10,0,0.7,0.825,Positive,2023-12,2023Q4
R0002335,B0BYC52LYP,UE BOOM 3,2.0,Returned immediately. The battery drains in two hours and the charging cable broke on first use. Absolutely awful quality.,2024-01-05,1,-0.375,0.6666666666666666,Negative,2024-01,2024Q1
R0002336,B0BYC52LYP,UE BOOM 3,4.0,"Incredible value. Sound quality is superb, setup was effortless, and it handles outdoor conditions well. Highly satisfied.",2022-04-01,1,0.7,0.825,Positive,2022-04,2022Q2
R0002337,B0BYC52LYP,UE BOOM 3,4.0,Superb audio quality and very easy to set up. The design is sleek and modern. I use it every single day without any issues.,2023-03-05,0,0.4229761904761905,0.6285714285714286,Positive,2023-03,2023Q1
R0002338,B0BYC52LYP,UE BOOM 3,4.0,"This speaker exceeded my expectations. Beautiful design, outstanding sound clarity, and the battery lasts all day. Worth every penny.",2022-08-30,1,0.5125,0.59375,Positive,2022-08,2022Q3
R0002339,B0BYC52LYP,UE BOOM 3,2.0,Terrible product. The Bluetooth drops constantly and the sound is tinny with no bass. I regret this purchase completely.,2023-06-27,0,-0.08499999999999999,0.5266666666666666,Neutral,2023-06,2023Q2
R0002340,B0BYC52LYP,UE BOOM 3,4.0,"Incredible value. Sound quality is superb, setup was effortless, and it handles outdoor conditions well. Highly satisfied.",2023-01-06,1,0.7,0.825,Positive,2023-01,2023Q1
